#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,Assembly,Device,Location,Sensor,Signal,_field,_measurement,host,topic
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:07:04.757761579Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:07:04.958535367Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:07:05.108404162Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:07:05.310198782Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:07:05.403282114Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:07:05.669189911Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:07:23.523472292Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:07:24.733262384Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:07:38.512235317Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:07:38.709774241Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:07:38.803571911Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:07:39.005567751Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:07:39.153959314Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:07:39.364477277Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:07:39.459382643Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:07:39.708549408Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:08.313629582Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:09.511855282Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:22.479102862Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:22.689757344Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:22.784935686Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:23.033372058Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:23.140164738Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:23.335799654Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:23.439811777Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:23.687000487Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:39.420809549Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:40.627847479Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:54.15635751Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:54.352764039Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:54.49884257Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:54.708930449Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:54.804601342Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:55.007539141Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:55.15235309Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:55.351596766Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:22.43828697Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:23.652823917Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:36.568254093Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:36.769480271Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:36.915482425Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:37.11876046Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:37.217628519Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:37.468493655Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:37.56928225Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:37.761651344Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:55.734304063Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:56.936749054Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:10.408734257Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:10.660224811Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:10.770645216Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:10.966022463Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:11.065666742Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:11.310217156Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:11.410664231Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:11.619790381Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:35.45154872Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:35.652209966Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:35.750296492Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:35.950394786Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:36.100141692Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:36.295571348Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:36.398552226Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:36.601734491Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:49.319497438Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:49.520735146Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:49.676706397Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:49.879424528Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:49.972980845Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:50.177786466Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:50.276270657Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:50.534331945Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:12.723693365Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:12.921821606Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:13.078370256Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:13.265738144Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:13.370014888Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:13.571400543Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:13.721305323Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:13.918728346Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:26.038226186Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:26.242112388Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:26.338026686Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:26.546729984Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:26.689271096Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:26.892697542Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:26.987954152Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:27.248228165Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:37.808949701Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:38.048329638Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:38.148812021Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:38.408287959Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:38.501067312Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:38.704101048Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:38.799723764Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:39.059068739Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:51.472159195Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:52.67973064Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:12:09.758385677Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:12:09.952554633Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:12:10.106154411Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:12:10.306553995Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:12:10.405542945Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:12:10.62045003Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:12:10.753437194Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:12:10.958182478Z,0,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
,,2,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:12:24.274199435Z,1,Conveyor,Conveyor,AFB,10B3,10B3,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/10B3
